time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-11-21T10:47:36.000Z,61.9134,-149.1327,12.4,1.3,ml,,,,0.59,ak,ak10860184,2013-11-23T01:42:52.190Z,"19km NNE of Fishhook, Alaska",earthquake
2013-11-21T10:44:14.000Z,62.4635,-148.8398,53.6,1.2,ml,,,,0.27,ak,ak10860182,2013-11-23T01:40:27.874Z,"62km ENE of Y, Alaska",earthquake
2013-11-21T10:35:40.000Z,62.9663,-150.9472,111.8,2,ml,,,,0.48,ak,ak10860175,2013-11-23T01:40:31.610Z,"83km NNW of Talkeetna, Alaska",earthquake
2013-11-21T10:17:15.000Z,51.4202,-175.1685,21,1.5,ml,6,259.199979264002,,0.39,ak,ak10865850,2013-11-23T01:42:31.746Z,"109km SW of Atka, Alaska",earthquake
2013-11-21T10:17:13.000Z,59.6605,-139.0065,15.5,1.8,ml,,,,1.34,ak,ak10865849,2013-11-26T01:10:30.709Z,"42km ENE of Yakutat, Alaska",earthquake
2013-11-21T10:07:33.000Z,51.7669,-176.0253,67.3,2.3,ml,,,,0.23,ak,ak10860168,2013-11-23T01:42:57.657Z,"45km ESE of Adak, Alaska",earthquake
2013-11-21T09:53:14.000Z,61.2371,-149.6373,31.1,1.9,ml,,,,0.56,ak,ak10860162,2013-11-23T01:40:27.981Z,"14km E of Anchorage, Alaska",earthquake
2013-11-21T09:53:05.000Z,47.6342,-2.9368,10,4.5,mb,,134,3.522,1.4,us,usb000l3gp,2013-11-21T20:36:19.684Z,"1km SE of Le Bono, France",earthquake
2013-11-21T09:44:08.700Z,38.8387,-122.8308,2.5,1.5,Md,,54,0,0.05,nc,nc72110976,2013-11-21T12:33:10.658Z,"9km W of Cobb, California",earthquake
2013-11-21T09:42:57.500Z,36.9763,-121.6317,5.3,1.4,Md,,39.6,0.04491576,0.11,nc,nc72110971,2013-11-26T04:36:04.171Z,"6km WSW of Gilroy, California",earthquake
2013-11-21T09:34:42.000Z,57.8084,-156.2653,130.8,2.6,ml,22,82.7999933760005,,0.38,ak,ak10865845,2013-11-23T01:42:29.727Z,"100km SSE of King Salmon, Alaska",earthquake
2013-11-21T09:34:25.000Z,60.8665,-151.6182,79.3,1.5,ml,22,68.3999945280004,,0.31,ak,ak10865844,2013-11-23T01:43:05.848Z,"26km NW of Nikiski, Alaska",earthquake
2013-11-21T09:16:46.700Z,19.4057,-155.4075,7.3,2.7,Ml,,32.4,0.05389892,0.27,hv,hv60594606,2013-11-21T09:29:15.165Z,"18km W of Volcano, Hawaii",earthquake
2013-11-21T09:14:55.600Z,-6.5423,155.1134,35.53,4.4,mb,,97,5.585,0.72,us,usb000l3g2,2013-11-21T17:17:22.120Z,"48km WSW of Panguna, Papua New Guinea",earthquake
2013-11-21T09:14:53.000Z,59.7804,-152.6813,84.1,2.1,ml,,,,0.58,ak,ak10860039,2013-11-23T01:41:48.924Z,"47km W of Anchor Point, Alaska",earthquake
2013-11-21T09:10:50.000Z,60.4121,-152.0018,78.2,1.6,ml,23,64.7999948160004,,0.57,ak,ak10865842,2013-11-23T01:42:28.331Z,"38km W of Cohoe, Alaska",earthquake
2013-11-21T08:59:25.290Z,39.606,142.2086,65.3,4.9,mb,,142,2.512,0.92,us,usb000l3fn,2013-11-21T17:02:03.141Z,"22km E of Miyako, Japan",earthquake
2013-11-21T08:59:09.300Z,37.6028,-118.795,7.8,1.3,Md,,79.2,0.02694946,0.03,nc,nc72110956,2013-11-26T08:19:10.163Z,"16km ESE of Mammoth Lakes, California",earthquake
2013-11-21T08:46:21.300Z,19.2283,-155.3848,33.9,1.7,md,,154.799987616001,0.01796631,0.16,hv,hv60594591,2013-11-21T08:49:33.000Z,"10km ENE of Pahala, Hawaii",earthquake
2013-11-21T08:23:23.200Z,35.4687,-119.31,20.4,2.7,Ml,44,64.8,0.20661252,0.26,ci,ci11393658,2013-11-21T17:52:44.885Z,"4km SW of Shafter, California",earthquake
2013-11-21T08:21:26.000Z,66.3606,-157.0713,21.2,2.9,ml,,,,0.89,ak,ak10860030,2013-11-23T01:42:55.796Z,"61km S of Kobuk, Alaska",earthquake
2013-11-21T08:15:05.600Z,17.9246,-67.1007,1,1.2,Md,3,302.4,0.07006859,0.03,pr,pr13325003,2013-11-21T14:23:09.100Z,"7km SW of La Parguera, Puerto Rico",earthquake
2013-11-21T08:11:27.900Z,38.8418,-122.831,2.8,1.4,Md,,50.4,0.00898315,0.05,nc,nc72110941,2013-11-21T10:46:08.481Z,"9km WNW of Cobb, California",earthquake
2013-11-21T08:04:20.300Z,32.8817,-116.2508,6.1,2.2,Ml,54,50.4,0.03593261,0.17,ci,ci11393650,2013-11-21T17:41:19.801Z,"26km ENE of Pine Valley, California",earthquake
2013-11-21T07:56:26.000Z,65.0499,-149.8533,17.5,1.4,ml,,,,0.72,ak,ak10859914,2013-11-23T01:40:33.971Z,"37km E of Manley Hot Springs, Alaska",earthquake
2013-11-21T07:50:11.760Z,-23.9753,-66.7405,208.27,4.5,mb,,78,2.412,1.41,us,usb000l3ea,2013-11-21T15:52:41.579Z,"50km WNW of San Antonio de los Cobres, Argentina",earthquake
2013-11-21T07:46:35.600Z,38.7543,-122.736,3.2,1,Md,,129.6,0.00898315,0.05,nc,nc72110936,2013-11-21T08:20:01.998Z,"3km SE of The Geysers, California",earthquake
2013-11-21T07:32:48.600Z,36.0487,-117.4805,4.6,2.2,Ml,33,68.4,0.00898315,0.13,ci,ci11393642,2013-11-21T17:29:10.403Z,"31km NNW of Searles Valley, California",earthquake
2013-11-21T07:29:49.000Z,50.0885,179.9558,5.7,2.6,ml,,,,0.55,ak,ak10865839,2013-11-26T01:10:29.549Z,"146km SSW of Amatignak Island, Alaska",earthquake
2013-11-21T07:22:04.000Z,65.1991,-150.001,6.4,2,ml,,,,0.61,ak,ak10859909,2013-11-23T01:40:41.283Z,"37km NE of Manley Hot Springs, Alaska",earthquake
2013-11-21T07:06:10.000Z,38.814,-122.8247,2.9,1,Md,,126,0.00898315,0.06,nc,nc72110906,2013-11-21T07:33:06.610Z,"7km NW of The Geysers, California",earthquake
2013-11-21T06:52:59.300Z,18.2343,-67.652,30,2,Md,3,327.6,0.5407858,0.15,pr,pr13325001,2013-11-21T08:03:38.622Z,"43km WSW of Stella, Puerto Rico",earthquake
2013-11-21T06:48:17.380Z,-16.785,-72.0684,106.52,4.3,mb,,147,3.314,0.48,us,usb000l3gr,2013-11-21T22:05:48.568Z,"26km NNW of Mollendo, Peru",earthquake
2013-11-21T06:45:41.900Z,38.8123,-122.8228,2.6,2.1,Md,,46.8,0.01796631,0.06,nc,nc72110901,2013-11-21T14:48:16.487Z,"6km NW of The Geysers, California",earthquake
2013-11-21T06:39:53.900Z,37.2633,-121.6475,4.1,2.2,Md,,72,0.01796631,0.07,nc,nc72110896,2013-11-26T08:46:08.203Z,"14km N of Morgan Hill, California",earthquake
2013-11-21T06:38:52.360Z,45.7761,26.7589,90.1,4.4,mb,,35,0.637,0.81,us,usb000l3cy,2013-11-21T12:06:24.436Z,"3km ESE of Paltin, Romania",earthquake
2013-11-21T06:36:45.000Z,63.2677,-151.0663,10.1,1.2,ml,,,,0.77,ak,ak10859792,2013-11-23T01:43:04.919Z,"106km W of Cantwell, Alaska",earthquake
2013-11-21T06:15:12.200Z,44.8393,-111.4931,5.7,1.2,Md,22,61.2,0.04581408,0.15,mb,mb13557071,2013-11-21T22:04:46.906Z,"36km WNW of West Yellowstone, Montana",earthquake
2013-11-21T06:08:43.000Z,63.0822,-151.3617,12.5,1.5,ml,,,,0.65,ak,ak10859788,2013-11-23T01:40:39.682Z,"106km NW of Talkeetna, Alaska",earthquake
2013-11-21T05:53:57.160Z,32.9162,-97.531,5,2.2,mb_lg,,113,0.924,0.74,us,usb000l44l,2013-11-26T07:53:32.566Z,"1km WSW of Pelican Bay, Texas",earthquake
2013-11-21T05:41:37.100Z,35.8073,-121.216,4,2.2,Md,,90,0.08084838,0.07,nc,nc72110871,2013-11-26T07:59:07.886Z,"18km N of San Simeon, California",earthquake
2013-11-21T05:19:54.400Z,19.781,-65.1272,84,3.3,Md,9,291.6,1.43101625,0.28,pr,pr13325000,2013-11-21T08:03:03.426Z,"160km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2013-11-21T05:15:48.600Z,32.8845,-116.2553,7.9,1.4,Ml,44,75.6,0.02694946,0.25,ci,ci11393626,2013-11-21T17:12:59.510Z,"26km ENE of Pine Valley, California",earthquake
2013-11-21T05:03:54.000Z,63.1738,-150.7657,128.8,1.7,ml,,,,0.37,ak,ak10859674,2013-11-23T01:40:46.996Z,"94km WSW of Cantwell, Alaska",earthquake
2013-11-21T04:59:13.000Z,63.3166,-144.9678,11,1.2,ml,,,,0.76,ak,ak10865832,2013-11-26T01:10:32.962Z,"63km SSE of Deltana, Alaska",earthquake
2013-11-21T04:57:37.000Z,54.719,-159.9727,12.7,3,ml,7,241.199980704002,,0.45,ak,ak10865831,2013-11-23T01:42:19.441Z,"27km WSW of Chernabura Island, Alaska",earthquake
2013-11-21T04:54:02.940Z,-8.8394,-74.8099,119.28,4.9,mb,,106,3.712,0.86,us,usb000l3bu,2013-11-21T05:15:46.858Z,"40km S of Campoverde, Peru",earthquake
2013-11-21T04:35:41.874Z,39.3069,-119.7329,7.0417,1.05,ml,21,90,0.065,0.1333,nn,nn00429661,2013-11-22T02:36:17.018Z,"7km W of Virginia City, Nevada",earthquake
2013-11-21T04:28:42.600Z,13.0937,-89.05,50.2,4.3,mb,,128,0.615,1.03,us,usb000l3bs,2013-11-21T13:16:14.659Z,"44km S of El Rosario, El Salvador",earthquake
2013-11-21T04:00:16.300Z,38.8093,-122.814,2.8,1.5,Md,,36,0.00898315,0.04,nc,nc72110846,2013-11-26T06:43:04.452Z,"6km NW of The Geysers, California",earthquake
2013-11-21T03:54:20.300Z,38.8178,-122.7852,1.9,1,Md,,64.8,0.00898315,0.06,nc,nc72110841,2013-11-21T05:11:05.297Z,"5km W of Cobb, California",earthquake
2013-11-21T03:52:25.700Z,38.794,-122.8072,3.5,1.3,Md,,39.6,0.00898315,0.03,nc,nc72110831,2013-11-26T03:25:05.740Z,"4km WNW of The Geysers, California",earthquake
2013-11-21T03:49:17.000Z,63.4402,-152.0526,0.5,1.4,ml,,,,0.68,ak,ak10859661,2013-11-23T01:40:44.488Z,"155km W of Cantwell, Alaska",earthquake
2013-11-21T03:45:02.000Z,62.9385,-149.5096,80.1,1.1,ml,,,,0.29,ak,ak10859657,2013-11-23T01:43:02.721Z,"57km SSW of Cantwell, Alaska",earthquake
2013-11-21T03:41:17.800Z,38.823,-122.7977,3.2,1.2,Md,,46.8,0.00898315,0.03,nc,nc72110821,2013-11-26T07:30:09.701Z,"6km W of Cobb, California",earthquake
2013-11-21T03:37:59.040Z,37.5767,141.9697,39.55,4.9,mb,,113,3.18,1.23,us,usb000l3bh,2013-11-21T05:49:12.810Z,"86km E of Namie, Japan",earthquake
2013-11-21T03:30:30.000Z,44.6293,-110.3432,7.5,1.2,Md,,82.8,0.07186522,0.07,uu,uu60045542,2013-11-22T19:55:54.716Z,"42km ENE of Old Faithful Geyser, Wyoming",earthquake
2013-11-21T03:12:59.000Z,51.5163,-175.5222,23,1.8,ml,,,,0.31,ak,ak10865828,2013-11-26T01:10:31.842Z,"88km ESE of Adak, Alaska",earthquake
2013-11-21T02:35:20.200Z,19.3778,-155.3353,31.7,2,md,,43.1999965440003,0.01796631,0.18,hv,hv60594471,2013-11-21T02:38:38.000Z,"11km WSW of Volcano, Hawaii",earthquake
2013-11-21T02:29:31.000Z,61.5424,-150.5586,58.1,1.9,ml,,,,0.43,ak,ak10859502,2013-11-23T01:40:53.153Z,"32km W of Big Lake, Alaska",earthquake
2013-11-21T02:24:42.900Z,36.1835,-120.7443,4.1,1.2,Md,,176.4,0.05389892,0.07,nc,nc72110806,2013-11-26T02:16:02.595Z,"34km W of Coalinga, California",earthquake
2013-11-21T02:17:40.300Z,38.8218,-122.7645,2.5,1,Md,,50.4,0.00898315,0.06,nc,nc72110801,2013-11-21T02:53:09.512Z,"3km W of Cobb, California",earthquake
2013-11-21T01:56:36.000Z,51.5306,-177.1091,40,1.6,ml,11,241.199980704002,,0.39,ak,ak10865825,2013-11-23T01:42:16.024Z,"49km SW of Adak, Alaska",earthquake
2013-11-21T01:21:40.600Z,36.4988,-121.0798,4.6,1.1,Md,,122.4,0.00898315,0.07,nc,nc72110786,2013-11-26T01:42:08.591Z,"23km ENE of Soledad, California",earthquake
2013-11-21T01:08:43.100Z,38.7912,-122.7772,3.1,1.2,Md,,39.6,0.00898315,0.04,nc,nc72110746,2013-11-26T02:16:02.593Z,"2km NW of The Geysers, California",earthquake
2013-11-21T01:02:37.900Z,32.8875,-116.255,6.3,1.7,Ml,40,75.6,0.02694946,0.27,ci,ci11393578,2013-11-21T16:16:08.960Z,"26km ENE of Pine Valley, California",earthquake
2013-11-21T01:00:30.000Z,64.356,-150.6932,11.4,1.7,ml,11,86.3999930880005,,0.52,ak,ak10865824,2013-11-23T01:42:13.439Z,"71km S of Manley Hot Springs, Alaska",earthquake
2013-11-21T00:52:30.100Z,38.7507,-122.699,1.8,1,Md,,97.2,0.00898315,0.07,nc,nc72110731,2013-11-21T00:54:08.660Z,"5km ESE of The Geysers, California",earthquake
2013-11-21T00:52:09.300Z,38.7508,-122.7012,1.9,1.8,Md,,46.8,0.00898315,0.06,nc,nc72110726,2013-11-26T04:15:11.419Z,"5km ESE of The Geysers, California",earthquake
2013-11-21T00:48:54.600Z,40.3697,-123.7153,29.5,3.4,Mw,,39.6,0.09881468,0.11,nc,nc72110711,2013-11-21T23:44:10.713Z,"29km NNE of Redway, California",earthquake
2013-11-21T00:48:43.900Z,38.7498,-122.6965,1.8,1,Md,,97.2,0,0.05,nc,nc72110716,2013-11-21T01:08:07.423Z,"6km ESE of The Geysers, California",earthquake
2013-11-21T00:36:33.100Z,40.3727,-123.7183,28.9,2.1,Md,,32.4,0.09881468,0.11,nc,nc72110706,2013-11-23T05:48:04.845Z,"29km NNE of Redway, California",earthquake
2013-11-21T00:21:42.000Z,59.3981,-152.9369,68.2,1.8,ml,22,93.5999925120006,,0.48,ak,ak10865823,2013-11-23T01:42:11.698Z,"75km WSW of Anchor Point, Alaska",earthquake
2013-11-21T00:19:38.000Z,62.3769,-152.4384,138,1.6,ml,15,140.399988768001,,0.56,ak,ak10865822,2013-11-23T01:42:09.836Z,"120km W of Talkeetna, Alaska",earthquake
2013-11-21T00:04:00.000Z,63.9355,-148.8506,0,1.4,ml,,,,0.59,ak,ak10859335,2013-11-23T01:40:50.389Z,"10km NNE of Healy, Alaska",earthquake
2013-11-20T23:57:59.000Z,65.0004,-147.3273,0.1,1.2,Ml,,,,0.62,ak,ak10859328,2013-11-21T00:10:56.379Z,"24km NNE of Badger, Alaska",earthquake
2013-11-20T23:47:10.000Z,61.1603,-146.5667,19.8,1.1,ml,,,,0.11,ak,ak10859318,2013-11-20T23:52:42.281Z,"12km WNW of Valdez, Alaska",earthquake
2013-11-20T23:46:59.000Z,37.4947,-119.344,11.2,1.5,Md,,108,0.1706799,0.07,nc,nc72110681,2013-11-22T04:07:09.379Z,"32km NE of Oakhurst, California",earthquake
2013-11-20T23:43:48.000Z,61.5003,-149.8786,33.6,1.3,ml,,,,0.03,ak,ak10859315,2013-11-20T23:52:38.174Z,"4km ESE of Big Lake, Alaska",earthquake
2013-11-20T23:26:39.000Z,45.821,-122.4735,10.6,1.6,Md,,140.4,0.11678099,0.12,uw,uw60632952,2013-11-21T00:48:14.785Z,"4km ENE of Lewisville, Washington",earthquake
2013-11-20T23:23:46.500Z,45.673,-122.2975,0,1,Md,,198,0.23356197,0.18,uw,uw60632947,2013-11-21T18:47:51.744Z,"8km ENE of Fern Prairie, Washington",quarry
2013-11-20T23:20:01.900Z,38.7927,-122.801,3.7,1.9,Md,,39.6,0.00898315,0.06,nc,nc72110666,2013-11-21T04:18:09.267Z,"4km WNW of The Geysers, California",earthquake
2013-11-20T23:18:53.700Z,36.3065,-120.8337,10,1.4,Md,,136.8,0.08084838,0.09,nc,nc72110676,2013-11-22T06:06:02.795Z,"28km ENE of King City, California",earthquake
2013-11-20T23:03:48.900Z,38.5152,-111.9077,7.5,1.2,Md,,82.8,0.21559567,0.2,uu,uu60045512,2013-11-22T16:53:42.336Z,"22km SE of Monroe, Utah",earthquake
2013-11-20T22:45:38.000Z,63.4704,-146.0896,7.3,1,ml,,,,0.2,ak,ak10859290,2013-11-20T22:51:04.224Z,"62km SW of Deltana, Alaska",earthquake
2013-11-20T22:29:43.800Z,35.3993,-118.3985,10.8,1.4,Ml,19,64.8,0.10779783,0.14,ci,ci11393570,2013-11-21T00:04:19.707Z,"22km SSE of Bodfish, California",earthquake
2013-11-20T22:27:30.000Z,63.2918,-151.1465,10.6,1.4,Ml,,,,0.52,ak,ak10859278,2013-11-20T22:35:40.900Z,"110km W of Cantwell, Alaska",earthquake
2013-11-20T22:20:42.700Z,45.338,-122.8065,0,1,Md,,129.6,0.01796631,0.18,uw,uw60039908,2013-11-21T18:58:09.859Z,"3km SE of Sherwood, Oregon",quarry
2013-11-20T22:09:07.700Z,49.2903,-120.5777,0,2.3,Md,,198,0.84441637,0.37,uw,uw60632892,2013-11-21T18:53:03.286Z,"19km SSW of Princeton, Canada",quarry
2013-11-20T21:38:45.000Z,62.0294,-150.8535,0,1.5,ml,,,,0.61,ak,ak10859078,2013-11-20T21:48:07.078Z,"50km SW of Talkeetna, Alaska",earthquake
2013-11-20T21:27:34.300Z,36.486,-120.9012,13.2,1.8,Md,,122.4,0.11678099,0.17,nc,nc72110621,2013-11-26T02:07:06.533Z,"35km ENE of Greenfield, California",earthquake
2013-11-20T21:23:18.090Z,39.3295,140.6681,125.04,4.5,mb,,142,3.283,0.65,us,usb000l357,2013-11-21T05:25:53.339Z,"9km ENE of Yokote, Japan",earthquake
2013-11-20T21:22:03.000Z,59.866,-152.3692,56.4,1.6,ml,,,,0.61,ak,ak10859070,2013-11-20T21:27:34.921Z,"31km WNW of Anchor Point, Alaska",earthquake
2013-11-20T21:07:14.000Z,-27.759,-69.262,117.5,4.1,ml,,,,2.18,us,usb000l33u,2013-11-21T05:09:52.455Z,"114km ESE of Copiapo, Chile",earthquake
2013-11-20T20:32:17.500Z,32.6137,-115.7538,8.8,1.9,Ml,23,133.2,0.04491576,0.2,ci,ci11393546,2013-11-20T23:59:53.211Z,"16km WNW of Progreso, Mexico",earthquake
2013-11-20T20:26:01.900Z,35.8767,-118.0958,13,1.2,Ml,20,64.8,0.01796631,0.12,ci,ci11393538,2013-11-20T23:54:13.020Z,"29km NE of Weldon, California",earthquake
2013-11-20T20:22:58.100Z,45.8938,-111.293,2.7,1.8,Md,24,79.2,0.26140975,0.2,mb,mb13162458,2013-11-21T22:04:41.899Z,"5km NE of Manhattan, Montana",earthquake
2013-11-20T20:17:03.100Z,36.9397,-113.6287,2.9,1.8,Md,,198,0.31441035,0.12,uu,uu60045477,2013-11-21T16:41:02.317Z,"18km SSW of Saint George, Utah",earthquake
2013-11-20T20:05:39.300Z,36.4872,-120.9013,11.1,1.5,Md,,118.8,0.11678099,0.14,nc,nc72110606,2013-11-22T07:30:12.602Z,"35km ENE of Greenfield, California",earthquake
2013-11-20T19:57:52.000Z,40.1452,-120.9723,2.4,1.8,Md,,108,0.01796631,0.04,nc,nc72110596,2013-11-23T02:57:10.446Z,"1km WNW of Greenville, California",earthquake
2013-11-20T19:40:18.000Z,62.2686,-148.4353,29.6,1.3,Ml,,,,0.98,ak,ak10858944,2013-11-20T19:44:41.690Z,"56km NNE of Sutton-Alpine, Alaska",earthquake
2013-11-20T19:39:15.000Z,36.1708,-89.5197,0.5,2.2,md,20,71.9999942400005,0.01796631,0.1,nm,nm112013b,2013-11-21T03:41:43.021Z,"10km SSW of Ridgely, Tennessee",earthquake
2013-11-20T19:23:59.000Z,61.987,-149.1286,44.7,1.2,Ml,,,,0.28,ak,ak10858938,2013-11-20T19:29:00.682Z,"25km NW of Sutton-Alpine, Alaska",earthquake
2013-11-20T18:44:38.400Z,35.0457,-117.6617,0,1.1,Ml,9,129.6,0.11678099,0.05,ci,ci11393514,2013-11-20T23:51:42.822Z,"2km NE of Quarry at BORON",quarry
2013-11-20T18:44:18.700Z,-4.0381,133.8649,31.96,4.9,mb,,87,9.156,0.33,us,usd0002m3k,2013-11-21T02:46:49.040Z,"194km WSW of Nabire, Indonesia",earthquake
2013-11-20T18:41:26.600Z,18.1058,-65.457,22,2,Md,10,194.4,0.09072984,0.18,pr,pr13324003,2013-11-20T20:24:50.797Z,"1km ENE of Esperanza, Puerto Rico",earthquake
2013-11-20T18:36:43.400Z,42.9263,-111.1423,1.1,2.1,Md,16,140.4,0.16349338,0.18,mb,mb13767844,2013-11-21T22:04:41.896Z,"28km NW of Afton, Wyoming",earthquake
2013-11-20T18:35:37.000Z,40.989,-123.5503,23.4,2.1,Md,,50.4,0.17966306,0.11,nc,nc72110581,2013-11-23T03:50:11.563Z,"8km NE of Willow Creek, California",earthquake
2013-11-20T18:34:57.000Z,61.4995,-151.4668,1.2,1.8,Ml,,,,0.8,ak,ak10858919,2013-11-20T18:40:27.912Z,"80km W of Big Lake, Alaska",earthquake
2013-11-20T18:31:23.900Z,32.1612,-115.1585,18.4,3,Ml,18,241.2,0.28746089,0.39,ci,ci11393506,2013-11-20T23:48:29.034Z,"7km S of Alberto Oviedo Mota, Mexico",earthquake
2013-11-20T18:30:09.700Z,35.4023,-118.3965,10.4,1.3,Ml,18,64.8,0.11678099,0.14,ci,ci11393498,2013-11-20T23:39:07.855Z,"22km SSE of Bodfish, California",earthquake
2013-11-20T18:29:58.800Z,37.1635,-121.551,6,1.6,Md,,100.8,0.06288207,0.07,nc,nc72110576,2013-11-26T01:41:03.446Z,"9km ENE of Morgan Hill, California",earthquake
2013-11-20T18:29:18.000Z,62.7274,-147.9315,23.9,1,Ml,,,,0.22,ak,ak10858913,2013-11-20T18:36:59.716Z,"90km SE of Cantwell, Alaska",earthquake
2013-11-20T18:23:06.100Z,40.1517,-120.973,3,2.1,Md,,64.8,0.00898315,0.09,nc,nc72110571,2013-11-23T06:47:11.520Z,"2km NW of Greenville, California",earthquake
2013-11-20T18:00:25.500Z,19.2072,-155.2638,31.5,2.2,Ml,,183.6,0.08084838,0.16,hv,hv60575262,2013-11-20T18:06:09.535Z,"22km E of Pahala, Hawaii",earthquake
2013-11-20T18:00:00.000Z,39.0018,-111.3438,1.7,1.7,Ml,,57.6,0.16169675,0.12,uu,uu60045452,2013-11-20T22:01:19.829Z,"20km WSW of Ferron, Utah",earthquake
2013-11-20T17:59:59.800Z,39.0007,-111.341,-0.4,1.6,Ml,,57.6,0.1527136,0.15,uu,uu60045447,2013-11-20T21:23:49.566Z,"20km WSW of Ferron, Utah",earthquake
2013-11-20T17:59:40.120Z,39.4393,-82.1896,7.93,3.5,mb_lg,,22,0.621,0.6,us,usb000l2y3,2013-11-24T18:00:48.648Z,"4km ESE of Nelsonville, Ohio",earthquake
2013-11-20T17:38:10.500Z,34.1747,-117.3438,9.1,1.3,Ml,43,61.2,0.05389892,0.15,ci,ci11393490,2013-11-21T17:19:52.800Z,"2km N of Muscoy, California",earthquake
2013-11-20T17:34:06.700Z,18.0405,-67.1405,19,1.9,Md,4,241.2,0.04491576,0.15,pr,pr13324004,2013-11-20T20:25:55.982Z,"3km ENE of Boqueron, Puerto Rico",earthquake
2013-11-20T17:31:44.200Z,38.8233,-122.795,4.5,1.6,Md,,115.2,0.07186522,0.02,nc,nc72110561,2013-11-20T18:15:08.328Z,"6km W of Cobb, California",earthquake
2013-11-20T17:19:53.300Z,38.8172,-122.8278,3,1,Md,,111.6,0.01796631,0.03,nc,nc72110556,2013-11-22T00:46:10.244Z,"7km NW of The Geysers, California",earthquake
2013-11-20T17:18:36.000Z,62.7927,-149.6218,54.1,1.7,Ml,,,,0.68,ak,ak10858719,2013-11-20T17:25:37.772Z,"57km NNE of Talkeetna, Alaska",earthquake
2013-11-20T17:04:57.400Z,35.4035,-118.397,8.9,1.3,Ml,18,64.8,0.11678099,0.12,ci,ci11393482,2013-11-20T23:16:27.475Z,"22km SSE of Bodfish, California",earthquake
2013-11-20T17:00:20.000Z,61.7402,-150.8339,65.8,1.2,Ml,,,,0.34,ak,ak10858713,2013-11-20T17:08:36.627Z,"42km W of Willow, Alaska",earthquake
2013-11-20T16:57:35.700Z,37.525,-121.8883,6.1,1.1,Md,,82.8,0.01796631,0.05,nc,nc72110541,2013-11-22T03:43:06.477Z,"9km ESE of Fremont, California",earthquake
2013-11-20T16:48:37.000Z,59.1951,-150.7626,56.7,2.6,Ml,,,,1.07,ak,ak10858706,2013-11-20T16:58:46.925Z,"66km SE of Homer, Alaska",earthquake
2013-11-20T16:07:46.000Z,61.9872,-147.7117,24.8,1.3,Ml,,,,0.44,ak,ak10858616,2013-11-20T16:11:40.143Z,"63km ENE of Sutton-Alpine, Alaska",earthquake
2013-11-20T16:03:19.800Z,46.6383,-112.045,2.6,1.6,Md,24,90,0.1643917,0.14,mb,mb13373231,2013-11-21T22:04:36.866Z,"2km SSE of Helena Valley West Central, Montana",earthquake
2013-11-20T15:54:45.000Z,-55.3678,-26.7209,34.95,4.8,mb,,68,5.75,0.41,us,usb000l2vm,2013-11-20T23:57:51.965Z,"151km NNE of Visokoi Island, ",earthquake
2013-11-20T15:50:45.500Z,35.4047,-118.3953,9.5,1.5,Ml,28,61.2,0.11678099,0.13,ci,ci11393458,2013-11-20T23:10:32.400Z,"22km SSE of Bodfish, California",earthquake
2013-11-20T15:48:43.000Z,35.4043,-118.4007,10.8,2.9,Ml,52,32.4,0.11678099,0.15,ci,ci11393450,2013-11-21T14:28:20.250Z,"22km SSE of Bodfish, California",earthquake
2013-11-20T15:38:03.578Z,38.561,-119.6229,12.3403,1.35,ml,11,209,0.333,0.1102,nn,nn00429612,2013-11-22T17:34:54.254Z,"34km SW of Smith Valley, Nevada",earthquake
2013-11-20T15:23:10.200Z,36.0073,-117.8057,1.5,1.2,Ml,14,68.4,0.02694946,0.08,ci,ci11393442,2013-11-20T22:58:32.167Z,"39km N of Inyokern, California",earthquake
2013-11-20T14:50:27.000Z,59.8334,-152.0816,34.3,1.4,Ml,,,,0.51,ak,ak10858516,2013-11-20T15:00:19.196Z,"15km WNW of Anchor Point, Alaska",earthquake
2013-11-20T14:42:55.000Z,59.7691,-152.0727,61.5,2.9,ml,,,,0.61,ak,ak10858510,2013-11-20T14:53:15.736Z,"13km W of Anchor Point, Alaska",earthquake
2013-11-20T14:32:47.500Z,39.8522,-120.4955,10.6,1,Md,,169.2,0.09881468,0.04,nc,nc72110521,2013-11-22T02:24:05.451Z,"5km NNW of Portola, California",earthquake
2013-11-20T14:23:41.800Z,33.903,-116.8282,18.9,1.1,Ml,34,61.2,0.07186522,0.13,ci,ci11393434,2013-11-20T22:56:12.142Z,"4km WSW of Cabazon, California",earthquake
2013-11-20T14:11:51.500Z,38.8107,-122.8117,3.7,2.2,Md,,50.4,0.07186522,0.04,nc,nc72110516,2013-11-20T22:14:21.291Z,"6km NW of The Geysers, California",earthquake
2013-11-20T14:03:05.200Z,39.4867,-123.1075,5.2,1.5,Md,,86.4,0.09881468,0.05,nc,nc72110511,2013-11-26T01:52:04.783Z,"23km ENE of Willits, California",earthquake
2013-11-20T14:01:31.960Z,-60.2806,-47.3755,10,4.8,mb,,59,8.413,1.14,us,usb000l2ux,2013-11-20T15:51:08.000Z,"Scotia Sea",earthquake
